repeat	seed	k	aggregation	stratum	images	accepted_candidates	weed_candidates	all_candidate_queue_precision	weed_truth_instances	spatial_recalled_weed_instances	queued_spatial_weed_instance_recall	role_qualified_recalled_weed_instances	queued_role_qualified_weed_instance_recall	one_to_one_spatial_matches	one_to_one_spatial_recall	one_to_one_role_qualified_matches	one_to_one_role_qualified_recall	crop_overlap_scene_numerator_0.00	crop_overlap_scene_frequency_0.00	crop_overlap_scene_numerator_0.01	crop_overlap_scene_frequency_0.01	crop_overlap_scene_numerator_0.10	crop_overlap_scene_frequency_0.10	crop_overlap_scene_numerator_0.50	crop_overlap_scene_frequency_0.50
847	2026081000	20	pooled_test	ALL	26	520	152	0.2923076923076923	1712	313	0.1828271028037383	172	0.1004672897196261	174	0.1016355140186915	118	0.0689252336448598	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	16	0.6153846153846154
848	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	252	0.1471962616822429	149	0.0870327102803738	155	0.0905373831775701	102	0.0595794392523364	17	0.6538461538461539	17	0.6538461538461539	17	0.6538461538461539	13	0.5
849	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	341	0.1991822429906542	144	0.0841121495327102	174	0.1016355140186915	106	0.0619158878504672	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	16	0.6153846153846154
850	2026081000	20	pooled_test	ALL	26	520	151	0.2903846153846154	1712	314	0.183411214953271	172	0.1004672897196261	168	0.0981308411214953	120	0.0700934579439252	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	16	0.6153846153846154
851	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	273	0.1594626168224299	143	0.0835280373831775	162	0.094626168224299	108	0.0630841121495327	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	12	0.4615384615384615
852	2026081000	20	pooled_test	ALL	26	520	145	0.2788461538461538	1712	311	0.1816588785046729	169	0.098714953271028	161	0.0940420560747663	110	0.0642523364485981	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	11	0.4230769230769231
853	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	299	0.1746495327102804	159	0.0928738317757009	162	0.094626168224299	108	0.0630841121495327	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	16	0.6153846153846154
854	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	321	0.1875	140	0.0817757009345794	161	0.0940420560747663	107	0.0625	19	0.7307692307692307	19	0.7307692307692307	18	0.6923076923076923	12	0.4615384615384615
855	2026081000	20	pooled_test	ALL	26	520	135	0.2596153846153846	1712	347	0.2026869158878504	154	0.0899532710280373	179	0.1045560747663551	110	0.0642523364485981	20	0.7692307692307693	20	0.7692307692307693	19	0.7307692307692307	16	0.6153846153846154
856	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	372	0.2172897196261682	156	0.0911214953271028	174	0.1016355140186915	107	0.0625	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
857	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	333	0.1945093457943925	161	0.0940420560747663	172	0.1004672897196261	110	0.0642523364485981	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
858	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	309	0.1804906542056074	150	0.0876168224299065	159	0.0928738317757009	104	0.0607476635514018	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	13	0.5
859	2026081000	20	pooled_test	ALL	26	520	141	0.2711538461538461	1712	253	0.1477803738317757	148	0.0864485981308411	159	0.0928738317757009	105	0.0613317757009345	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	13	0.5
860	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	300	0.175233644859813	144	0.0841121495327102	171	0.0998831775700934	105	0.0613317757009345	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	16	0.6153846153846154
861	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	341	0.1991822429906542	172	0.1004672897196261	178	0.1039719626168224	112	0.0654205607476635	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
862	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	289	0.1688084112149532	171	0.0998831775700934	172	0.1004672897196261	110	0.0642523364485981	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	16	0.6153846153846154
863	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	302	0.1764018691588785	168	0.0981308411214953	163	0.0952102803738317	112	0.0654205607476635	16	0.6153846153846154	16	0.6153846153846154	16	0.6153846153846154	13	0.5
864	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	323	0.1886682242990654	154	0.0899532710280373	164	0.0957943925233644	103	0.0601635514018691	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	16	0.6153846153846154
865	2026081000	20	pooled_test	ALL	26	520	140	0.2692307692307692	1712	327	0.1910046728971962	163	0.0952102803738317	164	0.0957943925233644	109	0.0636682242990654	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	16	0.6153846153846154
866	2026081000	20	pooled_test	ALL	26	520	129	0.248076923076923	1712	311	0.1816588785046729	161	0.0940420560747663	154	0.0899532710280373	97	0.0566588785046729	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	16	0.6153846153846154
867	2026081000	20	pooled_test	ALL	26	520	133	0.2557692307692307	1712	297	0.1734813084112149	144	0.0841121495327102	161	0.0940420560747663	99	0.0578271028037383	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	16	0.6153846153846154
868	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	333	0.1945093457943925	152	0.0887850467289719	162	0.094626168224299	105	0.0613317757009345	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	13	0.5
869	2026081000	20	pooled_test	ALL	26	520	136	0.2615384615384615	1712	332	0.1939252336448598	142	0.0829439252336448	165	0.0963785046728972	108	0.0630841121495327	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	13	0.5
870	2026081000	20	pooled_test	ALL	26	520	133	0.2557692307692307	1712	348	0.2032710280373831	151	0.0882009345794392	166	0.0969626168224299	103	0.0601635514018691	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	15	0.5769230769230769
871	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	303	0.1769859813084112	171	0.0998831775700934	162	0.094626168224299	112	0.0654205607476635	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	13	0.5
872	2026081000	20	pooled_test	ALL	26	520	135	0.2596153846153846	1712	271	0.1582943925233645	149	0.0870327102803738	167	0.0975467289719626	109	0.0636682242990654	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
873	2026081000	20	pooled_test	ALL	26	520	134	0.2576923076923076	1712	344	0.2009345794392523	149	0.0870327102803738	154	0.0899532710280373	99	0.0578271028037383	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
874	2026081000	20	pooled_test	ALL	26	520	135	0.2596153846153846	1712	341	0.1991822429906542	141	0.0823598130841121	168	0.0981308411214953	106	0.0619158878504672	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
875	2026081000	20	pooled_test	ALL	26	520	133	0.2557692307692307	1712	281	0.1641355140186916	144	0.0841121495327102	158	0.0922897196261682	104	0.0607476635514018	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	17	0.6538461538461539
876	2026081000	20	pooled_test	ALL	26	520	134	0.2576923076923076	1712	316	0.1845794392523364	133	0.0776869158878504	161	0.0940420560747663	94	0.0549065420560747	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	17	0.6538461538461539
877	2026081000	20	pooled_test	ALL	26	520	136	0.2615384615384615	1712	338	0.197429906542056	137	0.0800233644859813	160	0.0934579439252336	101	0.0589953271028037	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	17	0.6538461538461539
878	2026081000	20	pooled_test	ALL	26	520	140	0.2692307692307692	1712	387	0.2260514018691588	168	0.0981308411214953	173	0.1010514018691588	108	0.0630841121495327	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
879	2026081000	20	pooled_test	ALL	26	520	148	0.2846153846153846	1712	354	0.2067757009345794	176	0.102803738317757	164	0.0957943925233644	107	0.0625	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
880	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	304	0.1775700934579439	144	0.0841121495327102	164	0.0957943925233644	102	0.0595794392523364	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	15	0.5769230769230769
881	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	295	0.1723130841121495	160	0.0934579439252336	162	0.094626168224299	108	0.0630841121495327	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
882	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	279	0.1629672897196261	142	0.0829439252336448	156	0.0911214953271028	99	0.0578271028037383	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	14	0.5384615384615384
883	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	285	0.1664719626168224	159	0.0928738317757009	177	0.1033878504672897	112	0.0654205607476635	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
884	2026081000	20	pooled_test	ALL	26	520	152	0.2923076923076923	1712	341	0.1991822429906542	175	0.1022196261682243	176	0.102803738317757	119	0.0695093457943925	17	0.6538461538461539	17	0.6538461538461539	17	0.6538461538461539	9	0.3461538461538461
885	2026081000	20	pooled_test	ALL	26	520	149	0.2865384615384615	1712	320	0.1869158878504672	193	0.112733644859813	171	0.0998831775700934	119	0.0695093457943925	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	12	0.4615384615384615
886	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	325	0.1898364485981308	157	0.0917056074766355	163	0.0952102803738317	105	0.0613317757009345	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	17	0.6538461538461539
887	2026081000	20	pooled_test	ALL	26	520	140	0.2692307692307692	1712	255	0.1489485981308411	151	0.0882009345794392	157	0.0917056074766355	103	0.0601635514018691	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	16	0.6153846153846154
888	2026081000	20	pooled_test	ALL	26	520	140	0.2692307692307692	1712	316	0.1845794392523364	145	0.084696261682243	160	0.0934579439252336	102	0.0595794392523364	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	14	0.5384615384615384
889	2026081000	20	pooled_test	ALL	26	520	138	0.2653846153846154	1712	314	0.183411214953271	162	0.094626168224299	157	0.0917056074766355	107	0.0625	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	14	0.5384615384615384
890	2026081000	20	pooled_test	ALL	26	520	134	0.2576923076923076	1712	285	0.1664719626168224	141	0.0823598130841121	157	0.0917056074766355	102	0.0595794392523364	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
891	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	329	0.1921728971962616	158	0.0922897196261682	173	0.1010514018691588	108	0.0630841121495327	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	18	0.6923076923076923
892	2026081000	20	pooled_test	ALL	26	520	138	0.2653846153846154	1712	342	0.1997663551401869	134	0.0782710280373831	165	0.0963785046728972	103	0.0601635514018691	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	15	0.5769230769230769
893	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	320	0.1869158878504672	155	0.0905373831775701	169	0.098714953271028	104	0.0607476635514018	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	12	0.4615384615384615
894	2026081000	20	pooled_test	ALL	26	520	132	0.2538461538461538	1712	328	0.1915887850467289	147	0.0858644859813084	179	0.1045560747663551	106	0.0619158878504672	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	13	0.5
895	2026081000	20	pooled_test	ALL	26	520	150	0.2884615384615384	1712	350	0.2044392523364486	174	0.1016355140186915	172	0.1004672897196261	114	0.0665887850467289	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	17	0.6538461538461539
896	2026081000	20	pooled_test	ALL	26	520	131	0.2519230769230769	1712	357	0.2085280373831775	146	0.0852803738317757	167	0.0975467289719626	100	0.058411214953271	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	15	0.5769230769230769
897	2026081000	20	pooled_test	ALL	26	520	145	0.2788461538461538	1712	320	0.1869158878504672	164	0.0957943925233644	173	0.1010514018691588	115	0.0671728971962616	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	15	0.5769230769230769
898	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	208	0.1214953271028037	147	0.0858644859813084	161	0.0940420560747663	112	0.0654205607476635	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	16	0.6153846153846154
899	2026081000	20	pooled_test	ALL	26	520	124	0.2384615384615384	1712	320	0.1869158878504672	140	0.0817757009345794	171	0.0998831775700934	96	0.0560747663551401	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	16	0.6153846153846154
900	2026081000	20	pooled_test	ALL	26	520	124	0.2384615384615384	1712	307	0.179322429906542	145	0.084696261682243	159	0.0928738317757009	94	0.0549065420560747	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	17	0.6538461538461539
901	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	333	0.1945093457943925	147	0.0858644859813084	165	0.0963785046728972	111	0.0648364485981308	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
902	2026081000	20	pooled_test	ALL	26	520	143	0.275	1712	312	0.1822429906542056	151	0.0882009345794392	167	0.0975467289719626	108	0.0630841121495327	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	16	0.6153846153846154
903	2026081000	20	pooled_test	ALL	26	520	140	0.2692307692307692	1712	339	0.1980140186915887	148	0.0864485981308411	180	0.1051401869158878	109	0.0636682242990654	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	16	0.6153846153846154
904	2026081000	20	pooled_test	ALL	26	520	140	0.2692307692307692	1712	345	0.201518691588785	181	0.1057242990654205	177	0.1033878504672897	107	0.0625	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	17	0.6538461538461539
905	2026081000	20	pooled_test	ALL	26	520	140	0.2692307692307692	1712	325	0.1898364485981308	169	0.098714953271028	168	0.0981308411214953	106	0.0619158878504672	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	12	0.4615384615384615
906	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	292	0.1705607476635514	152	0.0887850467289719	159	0.0928738317757009	105	0.0613317757009345	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	13	0.5
907	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	263	0.1536214953271028	136	0.0794392523364486	166	0.0969626168224299	104	0.0607476635514018	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	15	0.5769230769230769
908	2026081000	20	pooled_test	ALL	26	520	143	0.275	1712	343	0.2003504672897196	167	0.0975467289719626	167	0.0975467289719626	110	0.0642523364485981	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
909	2026081000	20	pooled_test	ALL	26	520	133	0.2557692307692307	1712	305	0.1781542056074766	150	0.0876168224299065	170	0.0992990654205607	104	0.0607476635514018	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	17	0.6538461538461539
910	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	359	0.2096962616822429	166	0.0969626168224299	172	0.1004672897196261	110	0.0642523364485981	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	13	0.5
911	2026081000	20	pooled_test	ALL	26	520	133	0.2557692307692307	1712	301	0.1758177570093458	140	0.0817757009345794	169	0.098714953271028	103	0.0601635514018691	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	16	0.6153846153846154
912	2026081000	20	pooled_test	ALL	26	520	140	0.2692307692307692	1712	291	0.1699766355140187	148	0.0864485981308411	165	0.0963785046728972	109	0.0636682242990654	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	17	0.6538461538461539
913	2026081000	20	pooled_test	ALL	26	520	130	0.25	1712	304	0.1775700934579439	147	0.0858644859813084	167	0.0975467289719626	101	0.0589953271028037	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	17	0.6538461538461539
914	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	336	0.1962616822429906	167	0.0975467289719626	168	0.0981308411214953	107	0.0625	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	13	0.5
915	2026081000	20	pooled_test	ALL	26	520	141	0.2711538461538461	1712	336	0.1962616822429906	143	0.0835280373831775	167	0.0975467289719626	108	0.0630841121495327	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	10	0.3846153846153846
916	2026081000	20	pooled_test	ALL	26	520	136	0.2615384615384615	1712	348	0.2032710280373831	172	0.1004672897196261	175	0.1022196261682243	104	0.0607476635514018	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	14	0.5384615384615384
917	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	339	0.1980140186915887	138	0.080607476635514	173	0.1010514018691588	106	0.0619158878504672	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	12	0.4615384615384615
918	2026081000	20	pooled_test	ALL	26	520	134	0.2576923076923076	1712	355	0.2073598130841121	165	0.0963785046728972	166	0.0969626168224299	98	0.0572429906542056	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	16	0.6153846153846154
919	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	266	0.1553738317757009	181	0.1057242990654205	181	0.1057242990654205	117	0.0683411214953271	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	15	0.5769230769230769
920	2026081000	20	pooled_test	ALL	26	520	129	0.248076923076923	1712	339	0.1980140186915887	140	0.0817757009345794	171	0.0998831775700934	101	0.0589953271028037	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	16	0.6153846153846154
